id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height
1,3.705E3,0.5884,249.19525,249.19607,0.625,5,0,0.923,1.09,0.00027,0.0107,0,0.5587,0.72,249.19576,1.256E3,7.496E4,7.496E4,3.705E3,0.582,249.19475,249.19598,0.0467,0.5649,0.7089,ESTIMATED,249.19572,1.256E3,7.496E4,6.6252,4.1937,7.496E4,1.404E3,0.5881,249.19309,249.19757,0.0362,0.5701,0.7194,ESTIMATED,249.19561,2.37E3,2.73E4,6.8086,4.1477,2.73E4,1.062E3,0.5943,249.1941,249.19868,0.2032,0.5587,0.6813,ESTIMATED,249.19631,3.543E3,1.399E4,2.4404,1.7202,1.399E4,3.43E3,0.5968,249.1949,249.19601,0.0883,0.5588,0.673,ESTIMATED,249.19557,9.005E3,5.714E4,2.2195,1.5022,5.714E4,3.35E3,0.5847,249.19525,249.19607,0.0475,0.5667,0.7107,ESTIMATED,249.19568,2.433E3,7.381E4,8.757,3.8284,7.381E4,1.359E3,0.5888,249.19212,249.19918,0.0785,0.5707,0.72,ESTIMATED,249.19562,3.212E3,3.054E4,6.7177,4.1096,3.054E4,2.956E3,0.5797,249.19542,249.1959,0.0507,0.5635,0.6764,ESTIMATED,249.19571,8.264E3,5.552E4,5.7488,3.4897,5.552E4,1.218E3,0.5928,249.19512,249.19699,0.0438,0.5739,0.7094,ESTIMATED,249.19588,3.316E3,2.164E4,4.3583,3.5969,2.164E4
2,3.952E3,0.5884,265.19014,265.1914,0.375,3,0,0.86,3.99,0.00106,0.0047,0,0.5502,0.7646,265.19094,1.612E3,8.251E4,8.251E4,3.894E3,0.582,265.19042,265.1914,0.0479,0.5649,0.6783,ESTIMATED,265.19076,1.03E4,8.251E4,51.4791,3.3053,8.251E4,2.118E3,0.5881,265.18978,265.19383,0.0316,0.5701,0.7642,ESTIMATED,265.19152,2.349E3,4.154E4,5.9065,4.9004,4.154E4,1.473E3,0.5943,265.19008,265.1925,0.08,0.5587,0.6813,ESTIMATED,265.1909,5.329E3,2.292E4,2.4404,1.7202,2.292E4,3.952E3,0.5968,265.18828,265.1914,0.1094,0.5588,0.6883,ESTIMATED,265.19058,7.927E3,5.989E4,2.2701,1.7039,5.989E4,3.418E3,0.5847,265.19014,265.1914,0.0374,0.5502,0.6799,ESTIMATED,265.19044,1.612E3,7.662E4,4.965,3.2236,7.662E4,2.093E3,0.5888,265.18995,265.19307,0.0303,0.5707,0.7646,ESTIMATED,265.19187,2.429E3,4.8E4,6.8756,4.2249,4.8E4,3.607E3,0.5797,265.19023,265.1914,0.0632,0.5635,0.6764,ESTIMATED,265.19063,8.034E3,6.381E4,5.9794,3.4897,6.381E4,1.421E3,0.5928,265.18857,265.19309,0.0349,0.5739,0.6656,ESTIMATED,265.19081,3.324E3,3.269E4,3.8664,2.4332,3.269E4
3,1.185E3,0.5904,156.09865,156.10095,0.5,4,0,0.715,12.23,0.00191,0.0062,0,0.5588,0.6883,156.10091,1.455E3,1.717E4,1.717E4,1.185E3,0.582,156.10041,156.10225,0.0697,0.5649,0.6783,ESTIMATED,156.1011,6.1E3,1.717E4,5.6107,3.3053,1.717E4,6.093E2,0.5881,156.10053,156.10242,0.0553,0.5701,0.6464,ESTIMATED,156.10156,1.455E3,1.328E4,3.2407,2.1204,1.328E4,5.781E2,0.5943,156.09824,156.10173,0.1152,0.5752,0.6523,ESTIMATED,156.09965,3.383E3,1.243E4,3.0261,2.013,1.243E4,1.084E3,0.6123,156.10016,156.10192,0.1991,0.5588,0.6883,ESTIMATED,156.10107,3.727E3,1.285E4,1.4206,1.2103,1.285E4,9.113E2,0.5847,156.09865,156.10095,0.0366,0.5667,0.6799,ESTIMATED,156.10046,3.415E3,1.681E4,5.2861,3.1431,1.681E4,6.269E2,0.5888,156.09967,156.10221,0.0583,0.5707,0.647,ESTIMATED,156.10124,1.845E3,1.411E4,3.2009,2.1005,1.411E4,9.08E2,0.5797,156.10044,156.10118,0.079,0.5635,0.6764,ESTIMATED,156.10097,4.741E3,1.364E4,5.9794,3.4897,1.364E4,6.323E2,0.5928,156.10031,156.10391,0.0445,0.5739,0.6509,ESTIMATED,156.10126,2.85E3,1.471E4,3.0876,2.0438,1.471E4
4,8.655E3,0.593,242.07978,242.08035,0.5,4,0,0.907,1.5,0.00036,0.0275,0,0.5578,0.6934,242.08027,2.909E3,2.248E5,2.248E5,8.655E3,0.582,242.07973,242.08069,0.0649,0.5649,0.6934,ESTIMATED,242.08031,1.404E4,1.381E5,6.2444,3.7422,1.381E5,7.938E3,0.5881,242.07966,242.08256,0.0315,0.5701,0.6464,ESTIMATED,242.08043,4.661E4,2.248E5,3.2407,2.1204,2.248E5,8.643E3,0.5943,242.0801,242.08149,0.1213,0.5587,0.6813,ESTIMATED,242.08052,1.892E4,1.464E5,2.5921,1.7202,1.464E5,5.885E3,0.6123,242.0798,242.0803,0.1736,0.5755,0.6421,ESTIMATED,242.08013,3.895E4,1.194E5,0.81,0.905,1.194E5,5.82E3,0.5847,242.07978,242.08035,0.06,0.5667,0.6492,ESTIMATED,242.08007,2.909E3,1.229E5,3.5824,2.2912,1.229E5,7.747E3,0.5888,242.08009,242.08041,0.1023,0.5707,0.647,ESTIMATED,242.08024,5.111E4,2.193E5,3.2009,2.1005,2.193E5,7.283E3,0.6011,242.0798,242.08057,0.0854,0.5635,0.6917,ESTIMATED,242.08022,1.442E4,1.093E5,2.2532,1.7089,1.093E5,8.432E3,0.5928,242.0795,242.08063,0.0404,0.5578,0.6801,ESTIMATED,242.08025,1.685E4,1.629E5,2.4926,1.7474,1.629E5
5,2.096E3,0.6252,333.13685,333.14049,0.25,2,0,0.817,4.56,0.00152,0.0017,0,0.5166,0.696,333.13974,1.371E3,2.905E4,2.905E4,1.177E3,0.6027,333.13954,333.14216,0.0325,0.5332,0.6177,ESTIMATED,333.14039,2.04E3,2.905E4,0.2159,0.6079,2.905E4,5.9E2,0.6609,333.1348,333.14451,0.0707,0.5384,0.6899,ESTIMATED,333.13972,2.569E3,7.281E3,0.2368,0.6184,7.281E3,6.462E2,0.6523,333.13838,333.14119,0.1093,0.5427,0.696,ESTIMATED,333.13984,2.911E3,6.425E3,0.3982,0.6991,6.425E3,2.096E3,0.5968,333.13963,333.14055,0.0497,0.5268,0.6883,ESTIMATED,333.1402,6.364E3,2.634E4,1.3071,1.1536,2.634E4,1.098E3,0.6044,333.13685,333.14049,0.0343,0.5343,0.6192,ESTIMATED,333.13887,1.7E3,2.351E4,0.2115,0.6057,2.351E4,2.388E2,0.5888,333.13675,333.14161,0.0313,0.5392,0.6037,ESTIMATED,333.13925,2.963E3,7.026E3,0.2987,0.6493,7.026E3,1.781E3,0.6011,333.1391,333.1421,0.0663,0.5166,0.6917,ESTIMATED,333.13993,1.371E3,2.215E4,1.3505,1.1474,2.215E4,6.123E2,0.6948,333.13652,333.14428,0.0293,0.5423,0.6948,ESTIMATED,333.13975,2.906E3,5.783E3,,0.5,5.783E3
6,2.906E3,0.6003,150.076,150.07772,0.5,4,0,0.887,2.78,0.00042,0.0069,0,0.5538,0.7107,150.07674,1.53E3,4.423E4,4.423E4,2.423E3,0.6177,150.07622,150.07896,0.1015,0.5649,0.6783,ESTIMATED,150.0768,7.27E3,3.518E4,1.1486,1.0743,3.518E4,2.669E3,0.6174,150.07573,150.07711,0.1042,0.5538,0.7046,ESTIMATED,150.07636,5.579E3,2.753E4,1.3695,1.1847,2.753E4,2.906E3,0.5752,150.07558,150.07833,0.0982,0.5587,0.7107,ESTIMATED,150.07679,5.806E3,3.727E4,8.2204,4.6102,3.727E4,2.063E3,0.6123,150.07643,150.07701,0.0414,0.5968,0.6883,ESTIMATED,150.07676,1.011E4,4.423E4,4.9032,2.9516,4.423E4,2.018E3,0.6192,150.076,150.07772,0.1052,0.5667,0.6799,ESTIMATED,150.07678,8.993E3,2.246E4,1.1559,1.078,2.246E4,2.65E3,0.5707,150.07578,150.07773,0.1101,0.5547,0.7052,ESTIMATED,150.07681,4.787E3,2.68E4,8.4052,4.7026,2.68E4,2.24E3,0.6162,150.07611,150.08116,0.1167,0.5635,0.6764,ESTIMATED,150.07718,1.53E3,3.068E4,1.1424,1.0712,3.068E4,2.547E3,0.5739,150.07556,150.07804,0.0933,0.5578,0.7094,ESTIMATED,150.07648,4.887E3,3.025E4,8.3804,4.6902,3.025E4
7,1.846E3,0.5925,109.07436,109.07569,0.25,2,0,0.855,2.36,0.00026,0.0426,0,0.5264,0.7255,109.07518,1.484E3,1.97E4,1.97E4,1.755E3,0.6027,109.07397,109.07562,0.0709,0.5332,0.7243,ESTIMATED,109.07509,1.775E3,1.916E4,1.4222,1.3755,1.916E4,4.508E2,0.5384,109.07419,109.07571,0.0648,0.5384,0.6174,ESTIMATED,109.07529,2.075E3,8.188E3,,,8.188E3,4.1E2,0.6233,109.07371,109.07665,0.1098,0.5943,0.7255,ESTIMATED,109.07516,2.31E3,4.459E3,3.523,2.2615,4.459E3,1.846E3,0.5968,109.07486,109.07576,0.0509,0.5268,0.7194,ESTIMATED,109.07533,2.15E3,1.874E4,1.7325,1.3761,1.874E4,1.559E3,0.6044,109.07436,109.07569,0.1776,0.5343,0.7107,ESTIMATED,109.07505,3.561E3,1.97E4,1.8278,1.2579,1.97E4,2.62E2,0.647,109.07405,109.0768,0.0813,0.6182,0.72,ESTIMATED,109.07531,1.484E3,3.856E3,2.5333,1.7666,3.856E3,1.509E3,0.6011,109.07466,109.07527,0.0573,0.5317,0.7229,ESTIMATED,109.07506,2.156E3,1.953E4,1.7738,1.3786,1.953E4,6.859E2,0.5264,109.07394,109.07595,0.067,0.5264,0.7244,ESTIMATED,109.07516,1.605E3,7.034E3,,,7.034E3
8,2.852E3,1.9456,234.12114,234.12455,0.125,1,0,0.944,0,0,0,0,1.8882,2.0893,234.1238,1.546E3,2.51E4,2.51E4,2.079E3,1.9014,234.12113,234.12732,0.0827,1.9014,2.0756,ESTIMATED,234.12385,2.111E3,2.427E4,,,2.427E4,2.852E3,1.9557,234.12317,234.12444,0.1306,1.8982,2.0893,ESTIMATED,234.12367,4.039E3,2.133E4,2.3246,1.6623,2.133E4,2.617E3,1.9756,234.1226,234.12459,0.1347,1.9031,2.0772,ESTIMATED,234.12374,4.305E3,2.049E4,1.4021,1.201,2.049E4,1.616E3,1.898,234.12101,234.1243,0.0542,1.898,2.0717,ESTIMATED,234.1236,1.546E3,2.51E4,,,2.51E4,2.497E3,1.961,234.12114,234.12455,0.3005,1.903,2.0772,ESTIMATED,234.12348,3.399E3,2.083E4,2.0035,1.5017,2.083E4,2.716E3,1.9688,234.12075,234.12612,0.2143,1.8963,2.0847,ESTIMATED,234.12391,2.528E3,2.122E4,1.5998,1.2999,2.122E4,2.512E3,1.9143,234.12126,234.12731,0.0977,1.8998,2.0879,ESTIMATED,234.12414,2.219E3,2.423E4,10.7761,6.5163,2.423E4,2.823E3,1.9897,234.12248,234.12483,0.1578,1.8882,2.0767,ESTIMATED,234.12401,5.165E3,2.114E4,0.8573,0.9286,2.114E4
9,6.511E2,2.0271,248.04741,248.05174,0.125,1,0,0.944,0,0,0,0,1.9414,2.1351,248.05013,1.155E3,4.639E3,4.639E3,6.435E2,2.0756,248.04924,248.05373,0.2265,1.9449,2.1336,ESTIMATED,248.05067,2.737E3,4.026E3,0.4439,0.7219,4.026E3,3.532E2,1.9702,248.04905,248.05183,0.1326,1.9557,2.0893,ESTIMATED,248.05031,1.155E3,4.381E3,8.2184,4.6092,4.381E3,2.564E2,1.9756,248.04885,248.05054,2.3256,1.9466,2.0628,ESTIMATED,248.04997,1.207E3,3.451E3,3.0058,2.0029,3.451E3,6.511E2,2.0862,248.04724,248.05181,0.145,1.9414,2.1297,ESTIMATED,248.04999,2.21E3,4.624E3,0.3004,0.6502,4.624E3,4.62E2,2.0335,248.04741,248.05174,0.1457,1.9465,2.1351,ESTIMATED,248.0499,1.657E3,2.976E3,1.1684,1.0842,2.976E3,2.482E2,2.0412,248.04917,248.05142,0.6272,2.0122,2.0992,ESTIMATED,248.05011,1.66E3,4.639E3,2,1.5,4.639E3,5.6E2,2.0736,248.04732,248.05174,0.4616,1.9433,2.1311,ESTIMATED,248.04973,2.478E3,3.795E3,0.4412,0.7206,3.795E3,4.558E2,1.9607,248.04701,248.05316,0.1382,1.9462,2.1202,ESTIMATED,248.05038,1.215E3,3.538E3,10.9862,5.9931,3.538E3
10,6.179E3,2.194,265.19028,265.19137,0.25,2,0,0.916,0.19,0.00005,0.041,0,2.1282,2.3377,265.19101,1.656E3,5.86E4,5.86E4,4.169E3,2.1481,265.19018,265.19173,0.0809,2.1336,2.3255,ESTIMATED,265.19116,2.896E3,5.86E4,7.9923,6.486,5.86E4,6.161E3,2.2482,265.19076,265.19149,0.148,2.147,2.335,ESTIMATED,265.19113,1.448E4,4.618E4,0.8583,0.9292,4.618E4,5.987E3,2.2506,265.19003,265.19153,0.1596,2.1349,2.3229,ESTIMATED,265.19104,1.622E4,4.244E4,0.6252,0.8126,4.244E4,2.321E3,2.1297,265.18999,265.19123,0.04,2.1297,2.3182,ESTIMATED,265.19073,1.656E3,4.738E4,,,4.738E4,5.685E3,2.1931,265.19028,265.19137,0.1338,2.1351,2.3236,ESTIMATED,265.19085,7.549E3,4.816E4,2.25,1.625,4.816E4,6.179E3,2.1862,265.19051,265.1914,0.1672,2.1282,2.3167,ESTIMATED,265.19089,1.029E4,4.813E4,2.2497,1.6249,4.813E4,5.263E3,2.1888,265.18859,265.19206,0.1543,2.1311,2.3183,ESTIMATED,265.19106,5.255E3,4.526E4,3.37,1.6227,4.526E4,5.916E3,2.2071,265.19057,265.19156,0.1493,2.1492,2.3377,ESTIMATED,265.19118,1.311E4,4.557E4,2.2506,1.6253,4.557E4
