id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height
1,3.705E3,0.5884,249.19525,249.19607,0.5,4,0,0.871,1.02,0.00025,0.0107,0,0.5547,0.7194,249.19585,1.256E3,7.496E4,7.496E4,7.542E2,0.5943,249.19581,249.19672,0.191,0.5587,0.6378,ESTIMATED,249.19644,7.52E3,1.399E4,1.2202,1.1101,1.399E4,3.43E3,0.5968,249.1949,249.19601,0.0883,0.5588,0.673,ESTIMATED,249.19557,9.005E3,5.714E4,2.2195,1.5022,5.714E4,1.376E3,0.5881,249.19489,249.19757,0.0362,0.5701,0.7194,ESTIMATED,249.19594,2.37E3,2.73E4,6.8086,4.1477,2.73E4,1.218E3,0.5928,249.19512,249.19699,0.0438,0.5739,0.7094,ESTIMATED,249.19588,3.316E3,2.164E4,4.3583,3.5969,2.164E4,3.705E3,0.582,249.19475,249.19598,0.0467,0.5649,0.7089,ESTIMATED,249.19572,1.256E3,7.496E4,6.6252,4.1937,7.496E4,3.35E3,0.5847,249.19525,249.19607,0.0475,0.5667,0.7107,ESTIMATED,249.19568,2.433E3,7.381E4,8.757,3.8284,7.381E4,7.523E2,0.5888,249.19571,249.19663,0.0222,0.5547,0.6182,ESTIMATED,249.19588,7.589E3,3.054E4,0.8585,0.9293,3.054E4,2.956E3,0.5797,249.19542,249.1959,0.0507,0.5635,0.6764,ESTIMATED,249.19571,8.264E3,5.552E4,5.7488,3.4897,5.552E4
2,6.426E2,0.5958,156.1007,156.1013,0.25,2,0,0.661,3.37,0.00053,0.0047,0,0.5588,0.6523,156.10131,1.455E3,1.717E4,1.717E4,1.796E2,0.6233,156.1013,156.10174,0.0524,0.6088,0.6523,ESTIMATED,156.10173,5.539E3,6.848E3,2,1.5,6.848E3,6.426E2,0.6123,156.10087,156.10192,0.1743,0.5588,0.6273,ESTIMATED,156.10125,1.15E4,1.285E4,0.2804,0.6402,1.285E4,6.093E2,0.5881,156.10053,156.10242,0.0553,0.5701,0.6464,ESTIMATED,156.10156,1.455E3,1.328E4,3.2407,2.1204,1.328E4,6.313E2,0.5928,156.10031,156.10202,0.0445,0.5739,0.6509,ESTIMATED,156.10104,2.753E3,1.471E4,3.0876,2.0438,1.471E4,3.246E2,0.582,156.10109,156.1013,0.0378,0.5649,0.6027,ESTIMATED,156.10109,1.717E4,1.717E4,1.2029,1.1015,1.717E4,3.165E2,0.5847,156.1007,156.1013,0.0376,0.5667,0.6044,ESTIMATED,156.1007,1.681E4,1.681E4,1.0917,1.0458,1.681E4,1.154E2,0.6037,156.1013,156.10197,0.0293,0.5888,0.6182,ESTIMATED,156.10197,7.867E3,7.867E3,0.9775,0.9888,7.867E3,2.558E2,0.5797,156.10117,156.1013,0.0375,0.5635,0.6011,ESTIMATED,156.10117,1.364E4,1.364E4,1.3196,1.1598,1.364E4
3,3.894E3,0.5884,265.19014,265.19134,0.25,2,0,0.61,3.99,0.00106,0.0039,0,0.5502,0.7646,265.19098,1.612E3,8.251E4,8.251E4,1.473E3,0.5943,265.19008,265.1925,0.08,0.5587,0.6813,ESTIMATED,265.1909,5.329E3,2.292E4,2.4404,1.7202,2.292E4,2.92E3,0.5968,265.19061,265.19134,0.1633,0.5588,0.6273,ESTIMATED,265.19082,5.215E4,5.989E4,0.8026,0.9013,5.989E4,7.973E2,0.5881,265.1907,265.19174,0.0256,0.5538,0.6029,ESTIMATED,265.1916,6.736E3,4.154E4,0.7663,0.7158,4.154E4,1.421E3,0.5928,265.18857,265.19309,0.0349,0.5739,0.6656,ESTIMATED,265.19081,3.324E3,3.269E4,3.8664,2.4332,3.269E4,3.894E3,0.582,265.19042,265.19134,0.0479,0.5649,0.6783,ESTIMATED,265.19076,1.03E4,8.251E4,51.4791,3.3053,8.251E4,3.418E3,0.5847,265.19014,265.19134,0.0374,0.5502,0.6799,ESTIMATED,265.19044,1.612E3,7.662E4,4.965,3.2236,7.662E4,2.093E3,0.5888,265.18995,265.19307,0.0303,0.5707,0.7646,ESTIMATED,265.19187,2.429E3,4.8E4,6.8756,4.2249,4.8E4,3.607E3,0.5797,265.19023,265.19134,0.0632,0.5635,0.6764,ESTIMATED,265.19063,8.034E3,6.381E4,5.9794,3.4897,6.381E4
4,8.655E3,0.593,242.07978,242.08035,0.5,4,0,0.853,1.5,0.00036,0.0275,0,0.5578,0.6934,242.08027,2.909E3,2.248E5,2.248E5,8.506E3,0.5943,242.0801,242.08081,0.1213,0.5587,0.6813,ESTIMATED,242.08048,2.701E4,1.464E5,2.5921,1.7202,1.464E5,5.885E3,0.6123,242.0798,242.0803,0.1736,0.5755,0.6421,ESTIMATED,242.08013,3.895E4,1.194E5,0.81,0.905,1.194E5,7.938E3,0.5881,242.07966,242.08256,0.0315,0.5701,0.6464,ESTIMATED,242.08043,4.661E4,2.248E5,3.2407,2.1204,2.248E5,8.432E3,0.5928,242.0795,242.08063,0.0404,0.5578,0.6801,ESTIMATED,242.08025,1.685E4,1.629E5,2.4926,1.7474,1.629E5,8.655E3,0.582,242.07973,242.08069,0.0649,0.5649,0.6934,ESTIMATED,242.08031,1.404E4,1.381E5,6.2444,3.7422,1.381E5,5.82E3,0.5847,242.07978,242.08035,0.06,0.5667,0.6492,ESTIMATED,242.08007,2.909E3,1.229E5,3.5824,2.2912,1.229E5,7.747E3,0.5888,242.08009,242.08041,0.1023,0.5707,0.647,ESTIMATED,242.08024,5.111E4,2.193E5,3.2009,2.1005,2.193E5,7.283E3,0.6011,242.0798,242.08057,0.0854,0.5635,0.6917,ESTIMATED,242.08022,1.442E4,1.093E5,2.2532,1.7089,1.093E5
5,2.096E3,0.6307,333.13942,333.14197,0.375,3,0,0.906,0.55,0.00018,0.0156,0,0.5166,0.696,333.14017,1.371E3,2.905E4,2.905E4,2.069E2,0.6813,333.14021,333.14077,0.0779,0.6523,0.696,ESTIMATED,333.14054,4.722E3,6.284E3,0.5057,0.7529,6.284E3,2.096E3,0.5968,333.13968,333.14055,0.0497,0.5268,0.6883,ESTIMATED,333.1402,6.364E3,2.634E4,1.3071,1.1536,2.634E4,7.469E1,0.6754,333.13887,333.14048,0.029,0.6609,0.6899,ESTIMATED,333.13887,5.151E3,5.151E3,1,1,5.151E3,2.361E2,0.6948,333.14013,333.141,0.0293,0.6364,0.6948,ESTIMATED,333.14041,2.906E3,5.783E3,,0.5,5.783E3,1.177E3,0.6027,333.13954,333.14216,0.0325,0.5332,0.6177,ESTIMATED,333.14039,2.04E3,2.905E4,0.2159,0.6079,2.905E4,1.098E3,0.6044,333.13942,333.14197,0.0343,0.5343,0.6192,ESTIMATED,333.14058,1.7E3,2.35E4,0.2115,0.6057,2.35E4,2.511E2,0.5888,333.13909,333.14187,0.0267,0.5547,0.6182,ESTIMATED,333.14048,2.421E3,7.026E3,0.8585,0.9293,7.026E3,1.781E3,0.6011,333.1391,333.1421,0.0663,0.5166,0.6917,ESTIMATED,333.13993,1.371E3,2.215E4,1.3505,1.1474,2.215E4
6,1.523E3,0.567,109.07455,109.07569,0.125,1,0,0.944,0,0,0,0,0.5061,0.6952,109.07523,3.206E3,1.97E4,1.97E4,8.614E1,0.5427,109.07508,109.07534,0.032,0.5267,0.5587,ESTIMATED,109.07534,5.381E3,5.381E3,1.001,1.0005,5.381E3,1.324E3,0.5968,109.07508,109.07561,0.0401,0.5108,0.6123,ESTIMATED,109.07531,6.298E3,1.874E4,0.1802,0.5901,1.874E4,5.624E2,0.5384,109.07495,109.0756,0.0551,0.5061,0.6029,ESTIMATED,109.07533,3.845E3,8.188E3,1.9943,1.4972,8.188E3,4.414E2,0.5264,109.07487,109.07562,0.0705,0.5103,0.5928,ESTIMATED,109.07524,4.446E3,7.034E3,4.1031,2.5515,7.034E3,1.36E3,0.6027,109.07486,109.07559,0.0666,0.5182,0.6177,ESTIMATED,109.07519,1.156E4,1.916E4,0.1776,0.5888,1.916E4,1.502E3,0.6044,109.07455,109.07569,0.1776,0.5343,0.6952,ESTIMATED,109.07508,3.73E3,1.97E4,1.2948,1.1474,1.97E4,2.56E2,0.5232,109.07508,109.07551,0.0789,0.5068,0.5547,ESTIMATED,109.07531,4.213E3,7.412E3,1.9286,1.4643,7.412E3,1.523E3,0.6011,109.07472,109.07527,0.0573,0.5166,0.6917,ESTIMATED,109.07507,3.206E3,1.953E4,1.0193,1.0366,1.953E4
7,2.219E3,0.6091,150.076,150.07772,0.5,4,0,0.913,0.48,0.00007,0.0069,0,0.5635,0.6883,150.0766,1.53E3,4.423E4,4.423E4,1.123E3,0.6088,150.0762,150.07683,0.0864,0.5752,0.6378,ESTIMATED,150.07657,1.989E4,2.883E4,0.8614,0.9307,2.883E4,2.063E3,0.6123,150.07643,150.07701,0.0414,0.5968,0.6883,ESTIMATED,150.07676,1.011E4,4.423E4,4.9032,2.9516,4.423E4,4.214E2,0.5881,150.07674,150.07678,0.0328,0.5701,0.6029,ESTIMATED,150.07678,2.568E4,2.568E4,0.8231,0.9116,2.568E4,1.326E3,0.6219,150.07599,150.07674,0.1902,0.5739,0.6509,ESTIMATED,150.07617,2.027E4,2.326E4,0.6038,0.8019,2.326E4,2.207E3,0.6177,150.07622,150.07786,0.0836,0.582,0.6783,ESTIMATED,150.0767,1.508E4,3.518E4,1.7017,1.3509,3.518E4,2.018E3,0.6192,150.076,150.07772,0.1052,0.5667,0.6799,ESTIMATED,150.07678,8.993E3,2.246E4,1.1559,1.078,2.246E4,7.897E2,0.5888,150.07628,150.07674,5.3912,0.5707,0.6182,ESTIMATED,150.07629,2.532E4,2.536E4,1.6147,1.3073,2.536E4,2.219E3,0.6162,150.07611,150.07773,0.1009,0.5635,0.6764,ESTIMATED,150.07673,1.53E3,3.068E4,1.1424,1.0712,3.068E4
8,2.852E3,1.96,234.12301,234.12455,0.125,1,0,0.944,0,0,0,0,1.8882,2.0893,234.1237,2.362E3,2.427E4,2.427E4,2.36E3,1.9756,234.12319,234.12459,0.1475,1.9031,2.0482,ESTIMATED,234.12383,1.331E4,2.049E4,1.0021,1.001,2.049E4,8.527E1,2.0137,234.12284,234.12401,0.0361,1.9993,2.0427,ESTIMATED,234.12297,2.362E3,3.539E3,2.0233,1.5116,3.539E3,2.852E3,1.9557,234.12317,234.12444,0.1306,1.8982,2.0893,ESTIMATED,234.12367,4.039E3,2.133E4,2.3246,1.6623,2.133E4,2.823E3,1.9897,234.12248,234.12483,0.1578,1.8882,2.0767,ESTIMATED,234.12401,5.165E3,2.114E4,0.8573,0.9286,2.114E4,1.993E3,1.9014,234.12301,234.12468,0.0827,1.9014,2.0466,ESTIMATED,234.12382,4.42E3,2.427E4,,,2.427E4,2.3E3,1.961,234.12301,234.12455,0.3005,1.903,2.048,ESTIMATED,234.12364,9.609E3,2.083E4,1.5004,1.2502,2.083E4,2.63E3,1.9688,234.12294,234.125,0.2143,1.8963,2.0702,ESTIMATED,234.1239,5.874E3,2.122E4,1.3998,1.1999,2.122E4,2.32E3,1.9143,234.12302,234.12476,0.0977,1.8998,2.0736,ESTIMATED,234.12374,2.916E3,2.423E4,10.3514,5.9936,2.423E4
9,3.426E2,2.0253,248.04919,248.05021,0.125,1,0,0.944,0,0,0,0,1.9462,2.1311,248.04998,1.585E3,4.639E3,4.639E3,2.389E2,1.9756,248.04932,248.05054,2.3256,1.9466,2.0482,ESTIMATED,248.05004,1.585E3,3.451E3,2.5052,1.7526,3.451E3,1.234E2,2.0862,248.04981,248.05011,0.0598,2.0717,2.1152,ESTIMATED,248.04992,3.884E3,4.624E3,2,1.5,4.624E3,3.093E2,1.9702,248.04905,248.0507,0.1326,1.9557,2.0568,ESTIMATED,248.05013,2.743E3,4.381E3,5.977,3.4885,4.381E3,2.184E2,1.9607,248.04891,248.05112,0.3235,1.9462,2.0187,ESTIMATED,248.05006,3.179E3,3.538E3,3.9943,2.4971,3.538E3,3.394E2,2.0611,248.04968,248.05063,0.1505,1.9594,2.0756,ESTIMATED,248.05022,2.737E3,3.975E3,0.1426,0.5713,3.975E3,2.599E2,2.0335,248.04919,248.05021,0.0676,1.99,2.1061,ESTIMATED,248.04972,1.947E3,2.976E3,1.6705,1.3352,2.976E3,2.482E2,2.0412,248.04917,248.05142,0.6272,2.0122,2.0992,ESTIMATED,248.05011,1.66E3,4.639E3,2,1.5,4.639E3,3.426E2,2.0736,248.04922,248.05075,0.1156,2.0158,2.1311,ESTIMATED,248.04963,2.609E3,3.795E3,0.9945,0.9973,3.795E3
10,6.179E3,2.194,265.19028,265.19137,0.25,2,0,0.906,0.19,0.00005,0.041,0,2.1282,2.3377,265.19101,1.656E3,5.86E4,5.86E4,5.987E3,2.2506,265.19003,265.19153,0.1596,2.1349,2.3229,ESTIMATED,265.19104,1.622E4,4.244E4,0.6252,0.8126,4.244E4,2.321E3,2.1297,265.18999,265.19123,0.04,2.1297,2.3182,ESTIMATED,265.19073,1.656E3,4.738E4,,,4.738E4,6.161E3,2.2482,265.19076,265.19149,0.148,2.147,2.335,ESTIMATED,265.19113,1.448E4,4.618E4,0.8583,0.9292,4.618E4,5.916E3,2.2071,265.19057,265.19156,0.1493,2.1492,2.3377,ESTIMATED,265.19118,1.311E4,4.557E4,2.2506,1.6253,4.557E4,4.169E3,2.1481,265.19018,265.19173,0.0809,2.1336,2.3255,ESTIMATED,265.19116,2.896E3,5.86E4,7.9923,6.486,5.86E4,5.685E3,2.1931,265.19028,265.19137,0.1338,2.1351,2.3236,ESTIMATED,265.19085,7.549E3,4.816E4,2.25,1.625,4.816E4,6.179E3,2.1862,265.19051,265.1914,0.1672,2.1282,2.3167,ESTIMATED,265.19089,1.029E4,4.813E4,2.2497,1.6249,4.813E4,5.225E3,2.1888,265.19082,265.19206,0.1543,2.1311,2.3183,ESTIMATED,265.19109,8.235E3,4.526E4,3.37,1.6227,4.526E4
