id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height
1,1.259E4,0.5765,172.11843,172.11902,0.25,2,0,0.916,0.33,0.00006,0.0023,0,0.5502,0.6799,172.11881,1.588E4,2.975E5,2.975E5,3.675E3,0.5739,172.11871,172.11895,0.0307,0.5578,0.6074,ESTIMATED,172.11878,5.508E4,1.573E5,2.0722,1.5361,1.573E5,4.604E3,0.5752,172.11874,172.11929,0.0312,0.5587,0.6233,ESTIMATED,172.11907,5.252E4,1.623E5,2.9221,1.9611,1.623E5,1.054E4,0.5847,172.11843,172.11902,0.053,0.5502,0.6799,ESTIMATED,172.11869,2.563E4,1.695E5,3.023,1.879,1.695E5,7.088E3,0.5707,172.11848,172.11895,0.0457,0.5547,0.676,ESTIMATED,172.11871,1.928E4,1.382E5,6.4926,3.7911,1.382E5,1.259E4,0.5755,172.11863,172.11906,0.0596,0.5588,0.673,ESTIMATED,172.11877,3.268E4,2.975E5,8.8115,3.425,2.975E5,9.97E3,0.5797,172.11833,172.11914,0.0479,0.5635,0.6764,ESTIMATED,172.11881,1.588E4,2.004E5,6.8273,3.4897,2.004E5,7.325E3,0.5701,172.11818,172.11912,0.0563,0.5538,0.6754,ESTIMATED,172.11881,2.968E4,1.3E5,6.448,3.724,1.3E5,1.119E4,0.582,172.11854,172.11904,0.0485,0.5649,0.6783,ESTIMATED,172.11886,3.196E4,2.144E5,5.6107,3.3053,2.144E5
2,9.052E2,0.5858,368.17267,368.17516,0.125,1,0,0.944,0,0,0,0,0.5588,0.6799,368.17346,1.265E3,2.317E4,2.317E4,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,7.432E2,0.5847,368.17224,368.17784,0.0474,0.5667,0.6799,ESTIMATED,368.17343,1.265E3,1.585E4,4.7772,3.1431,1.585E4,,,,,,,,UNKNOWN,,,,,,,7.253E2,0.5968,368.17256,368.1745,0.0629,0.5588,0.6123,ESTIMATED,368.17365,1.696E4,2.188E4,0.4079,0.7039,2.188E4,6.504E2,0.5797,368.17267,368.17516,0.0536,0.5635,0.631,ESTIMATED,368.17359,8.013E3,1.54E4,3.1753,2.0876,1.54E4,,,,,,,,UNKNOWN,,,,,,,9.052E2,0.582,368.17288,368.17371,0.0433,0.5649,0.6474,ESTIMATED,368.17317,5.632E3,2.317E4,3.8049,2.4024,2.317E4
3,2.599E3,0.5882,328.15551,328.15756,0.25,2,0,0.782,1.92,0.00063,0.0041,0,0.5578,0.6799,328.15679,1.557E3,6.027E4,6.027E4,1.661E2,0.5739,328.15672,328.15681,0.035,0.5578,0.5928,ESTIMATED,328.15672,9.493E3,9.493E3,1.1649,1.0825,9.493E3,3.523E2,0.5752,328.15543,328.15781,0.0435,0.5587,0.6523,ESTIMATED,328.15658,1.557E3,8.424E3,4.2212,2.8408,8.424E3,1.942E3,0.5847,328.15551,328.15756,0.0371,0.5667,0.6799,ESTIMATED,328.15649,2.13E3,5.472E4,4.9776,2.8943,5.472E4,4.552E2,0.5888,328.15594,328.16099,0.028,0.5707,0.6615,ESTIMATED,328.15712,1.838E3,1.334E4,3.9412,2.4995,1.334E4,2.599E3,0.5968,328.1559,328.15777,0.0398,0.5588,0.673,ESTIMATED,328.15683,2.951E3,5.968E4,1.6718,1.5022,5.968E4,1.622E3,0.6011,328.15645,328.15744,0.5956,0.5635,0.6162,ESTIMATED,328.15695,4.343E4,4.424E4,0.4044,0.7022,4.424E4,2.954E2,0.6029,328.15611,328.15731,0.0273,0.5881,0.6754,ESTIMATED,328.15694,1.974E3,8.719E3,4.8931,2.9466,8.719E3,2.386E3,0.582,328.15649,328.15707,0.0443,0.5649,0.6783,ESTIMATED,328.15671,3.021E3,6.027E4,3.8324,3.2861,6.027E4
4,3.466E3,0.5884,249.1953,249.1959,0.5,4,0,0.879,0.96,0.00024,0.0107,0,0.5547,0.6799,249.19585,1.256E3,7.496E4,7.496E4,1.053E3,0.5928,249.19512,249.19609,0.0438,0.5739,0.6656,ESTIMATED,249.19584,3.741E3,2.164E4,3.8664,2.4332,2.164E4,7.542E2,0.5943,249.19579,249.19672,0.191,0.5587,0.6378,ESTIMATED,249.19644,7.52E3,1.399E4,1.2202,1.1101,1.399E4,3.156E3,0.5847,249.1953,249.1959,0.0475,0.5667,0.6799,ESTIMATED,249.19568,2.433E3,7.381E4,4.7752,3.1431,7.381E4,7.523E2,0.5888,249.19571,249.19663,0.0222,0.5547,0.6182,ESTIMATED,249.19588,7.589E3,3.054E4,0.8585,0.9293,3.054E4,3.43E3,0.5968,249.1949,249.19601,0.0883,0.5588,0.673,ESTIMATED,249.19557,9.005E3,5.714E4,2.2195,1.5022,5.714E4,2.956E3,0.5797,249.19542,249.1959,0.0507,0.5635,0.6764,ESTIMATED,249.19571,8.264E3,5.552E4,5.7488,3.4897,5.552E4,1.228E3,0.5881,249.19493,249.19751,0.0362,0.5701,0.6754,ESTIMATED,249.19592,5.001E3,2.73E4,4.8509,2.9255,2.73E4,3.466E3,0.582,249.19475,249.19596,0.0467,0.5649,0.6783,ESTIMATED,249.19571,1.256E3,7.496E4,5.2198,3.3053,7.496E4
5,1.548E3,0.586,407.2187,407.22314,0.375,3,0,0.926,0.26,0.00011,0.0041,0,0.5578,0.6799,407.22028,1.622E3,3.393E4,3.393E4,5.163E2,0.5928,407.21972,407.22037,0.0383,0.5578,0.6074,ESTIMATED,407.21997,1.139E4,1.892E4,0.419,0.7095,1.892E4,1.951E2,0.5752,407.22031,407.22038,0.0357,0.5587,0.5943,ESTIMATED,407.22038,1.095E4,1.095E4,1.1628,1.0814,1.095E4,1.308E3,0.5847,407.2187,407.22314,0.0475,0.5667,0.6799,ESTIMATED,407.22025,1.622E3,3.121E4,4.1838,2.987,3.121E4,1.107E3,0.5888,407.21947,407.2228,0.1076,0.5707,0.676,ESTIMATED,407.22035,2.689E3,3.142E4,3.3497,2.8986,3.142E4,1.548E3,0.5968,407.21935,407.22204,0.0431,0.5588,0.673,ESTIMATED,407.22059,4.069E3,3.393E4,1.7663,1.5022,3.393E4,1.426E3,0.5797,407.21829,407.22111,0.0555,0.5635,0.6764,ESTIMATED,407.21999,1.922E3,2.545E4,6.097,3.4897,2.545E4,9.572E2,0.5881,407.21795,407.22105,0.0436,0.5701,0.6609,ESTIMATED,407.22032,3.426E3,2.037E4,4.0454,2.5227,2.037E4,1.471E3,0.582,407.21997,407.22073,0.0482,0.5649,0.6783,ESTIMATED,407.22035,3.009E3,3.145E4,9.2841,3.3053,3.145E4
6,6.024E3,0.5884,288.15796,288.15956,0.625,5,0,0.853,1.63,0.00047,0.0107,0,0.5587,0.6799,288.15928,1.262E3,1.146E5,1.146E5,2.648E3,0.5928,288.15823,288.15975,0.0328,0.5739,0.6656,ESTIMATED,288.15898,9.452E3,6.964E4,3.3632,2.4332,6.964E4,1.602E3,0.5943,288.15916,288.1602,0.0407,0.5587,0.6233,ESTIMATED,288.15991,2.559E4,4.477E4,0.8135,0.9067,4.477E4,4.992E3,0.5847,288.15796,288.15956,0.0408,0.5667,0.6799,ESTIMATED,288.15904,2.57E3,1.146E5,5.3429,3.1431,1.146E5,3.013E3,0.5888,288.15853,288.16138,0.0325,0.5707,0.676,ESTIMATED,288.15944,8.157E3,7.566E4,4.998,2.8986,7.566E4,5.613E3,0.5968,288.15887,288.1598,0.0593,0.5588,0.673,ESTIMATED,288.15943,1.506E4,9.64E4,2.0962,1.5022,9.64E4,5.05E3,0.5797,288.15863,288.1593,0.0614,0.5635,0.6764,ESTIMATED,288.15909,1.438E4,8.311E4,5.9794,3.4897,8.311E4,3.253E3,0.5881,288.15733,288.16005,0.0339,0.5701,0.6754,ESTIMATED,288.15909,9.451E3,7.986E4,5.4547,2.9255,7.986E4,6.024E3,0.582,288.15809,288.15954,0.0541,0.5649,0.6783,ESTIMATED,288.15925,1.262E3,1.131E5,5.6107,3.3053,1.131E5
7,1.491E3,0.5863,348.1443,348.14496,0.25,2,0,0.734,2.53,0.00088,0.0007,0,0.5578,0.6883,348.1448,1.572E3,2.926E4,2.926E4,6.915E2,0.5739,348.14339,348.14594,0.0484,0.5578,0.6656,ESTIMATED,348.1448,2.627E3,1.319E4,5.7249,3.3345,1.319E4,2.51E2,0.5752,348.14444,348.14557,0.0357,0.5587,0.5943,ESTIMATED,348.14557,1.408E4,1.408E4,1.1628,1.0814,1.408E4,1.107E3,0.5847,348.1443,348.14496,0.0484,0.5667,0.6646,ESTIMATED,348.1447,4.26E3,2.449E4,7.9917,2.7171,2.449E4,8.789E2,0.5888,348.14303,348.14541,0.0294,0.5707,0.676,ESTIMATED,348.144,1.572E3,2.513E4,11.084,2.8986,2.513E4,1.491E3,0.5968,348.14301,348.14572,0.061,0.5588,0.6883,ESTIMATED,348.14493,1.777E3,2.761E4,1.8266,1.684,2.761E4,8.909E2,0.6011,348.14444,348.14479,0.9411,0.5635,0.6162,ESTIMATED,348.14478,2.394E4,2.422E4,0.4044,0.7022,2.422E4,6.178E2,0.5881,348.14355,348.14683,0.0345,0.5701,0.6609,ESTIMATED,348.14488,2.899E3,1.421E4,4.0454,2.5227,1.421E4,1.424E3,0.582,348.1438,348.14568,0.0526,0.5649,0.663,ESTIMATED,348.14473,4.41E3,2.926E4,4.5891,2.8587,2.926E4
8,3.894E3,0.5921,265.19014,265.19088,0.375,3,1,0.646,4.6,0.00122,0.008,0,0.5587,0.6799,265.1909,1.612E3,8.251E4,8.251E4,1.368E3,0.5928,265.19037,265.19314,0.0349,0.5739,0.6656,ESTIMATED,265.19133,3.324E3,3.269E4,3.8664,2.4332,3.269E4,1.13E3,0.5943,265.19008,265.19114,0.08,0.5587,0.6378,ESTIMATED,265.19075,1.304E4,2.292E4,1.2202,1.1101,2.292E4,3.405E3,0.5847,265.19014,265.19088,0.0462,0.5667,0.6799,ESTIMATED,265.19044,1.612E3,7.662E4,4.5645,3.1431,7.662E4,3.793E2,0.6182,265.1906,265.19114,0.082,0.6037,0.647,ESTIMATED,265.19082,1.242E4,1.39E4,1.9874,1.4937,1.39E4,2.92E3,0.5968,265.19061,265.19114,0.1633,0.5588,0.6273,ESTIMATED,265.19082,5.215E4,5.989E4,0.8026,0.9013,5.989E4,3.607E3,0.5797,265.19023,265.19114,0.0632,0.5635,0.6764,ESTIMATED,265.19063,8.034E3,6.381E4,5.9794,3.4897,6.381E4,1.783E3,0.5881,265.19011,265.19383,0.0316,0.5701,0.6754,ESTIMATED,265.19165,6.383E3,4.154E4,5.5347,2.9255,4.154E4,3.894E3,0.582,265.19042,265.19114,0.0479,0.5649,0.6783,ESTIMATED,265.19076,1.03E4,8.251E4,51.4791,3.3053,8.251E4
9,3.94E2,0.6079,114.1275,114.12793,0.125,1,0,0.944,0,0,0,0,0.5701,0.676,114.12782,1.2E3,1.226E4,1.226E4,,,,,,,,UNKNOWN,,,,,,,2.095E1,0.6088,114.12793,114.12842,0.029,0.5943,0.6233,ESTIMATED,114.12842,1.445E3,1.445E3,1,1,1.445E3,,,,,,,,UNKNOWN,,,,,,,3.94E2,0.5888,114.12713,114.12885,0.0452,0.5707,0.676,ESTIMATED,114.12793,1.2E3,8.033E3,3.4874,2.8986,8.033E3,,,,,,,,UNKNOWN,,,,,,,3.753E1,0.6459,114.1275,114.12793,0.0302,0.631,0.6612,ESTIMATED,114.1275,2.488E3,2.488E3,1.0337,1.0169,2.488E3,2.011E2,0.5881,114.12742,114.12793,0.0328,0.5701,0.6029,ESTIMATED,114.12742,1.226E4,1.226E4,0.8231,0.9116,1.226E4,,,,,,,,UNKNOWN,,,,,,
10,1.605E3,0.5864,245.1383,245.13887,0.125,1,0,0.944,0,0,0,0,0.5538,0.6799,245.13878,1.161E3,3.695E4,3.695E4,4.929E2,0.5928,245.13757,245.13988,0.0916,0.5578,0.6656,ESTIMATED,245.13911,1.564E3,1.208E4,1.7289,1.5402,1.208E4,1.503E2,0.5752,245.13866,245.13876,0.0357,0.5587,0.5943,ESTIMATED,245.13876,8.433E3,8.433E3,1.1628,1.0814,8.433E3,1.493E3,0.5847,245.1383,245.13887,0.0456,0.5667,0.6799,ESTIMATED,245.13864,2.449E3,3.695E4,4.5656,3.1431,3.695E4,4.81E2,0.5888,245.13775,245.14199,0.1009,0.5707,0.676,ESTIMATED,245.13866,1.161E3,1.331E4,4.0864,2.8986,1.331E4,1.605E3,0.5968,245.13866,245.13972,0.0443,0.5588,0.6575,ESTIMATED,245.13903,5.573E3,3.543E4,1.3416,1.2982,3.543E4,1.077E3,0.6011,245.13866,245.13928,0.0556,0.5635,0.6162,ESTIMATED,245.13904,2.474E4,3.359E4,0.4044,0.7022,3.359E4,6.293E1,0.5701,245.1379,245.13866,0.0343,0.5538,0.5881,ESTIMATED,245.1379,3.666E3,3.666E3,1.102,1.051,3.666E3,1.437E3,0.582,245.13801,245.1393,0.0486,0.5649,0.6474,ESTIMATED,245.13907,6.68E3,3.287E4,3.8049,2.4024,3.287E4
