id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height
1,1.822E3,0.565,109.07455,109.07569,0.75,6,0,0.841,2.35,0.00026,0.0812,0,0.4956,0.6492,109.07525,1.721E3,1.97E4,1.97E4,1.873E2,0.5267,109.0752,109.07565,0.0756,0.5102,0.5587,ESTIMATED,109.07551,5.381E3,6.224E3,1.9404,1.4702,6.224E3,1.723E3,0.5968,109.07491,109.07576,0.0509,0.5108,0.6421,ESTIMATED,109.07535,5.459E3,1.874E4,0.5271,0.7636,1.874E4,6.385E2,0.5384,109.07419,109.07571,0.0893,0.5061,0.6174,ESTIMATED,109.07532,2.075E3,8.188E3,2.4428,1.7214,8.188E3,1.822E3,0.6027,109.07402,109.07562,0.0709,0.5027,0.6474,ESTIMATED,109.07509,3.51E3,1.916E4,0.4467,0.7234,1.916E4,5.636E2,0.5264,109.07487,109.07595,0.0969,0.4956,0.6219,ESTIMATED,109.07533,1.721E3,7.034E3,3.0973,2.0486,7.034E3,1.505E3,0.6011,109.07464,109.07591,0.0573,0.5005,0.6459,ESTIMATED,109.07515,2.596E3,1.953E4,0.4461,0.7231,1.953E4,1.531E3,0.6044,109.07455,109.07569,0.0476,0.5027,0.6492,ESTIMATED,109.07512,2.366E3,1.97E4,0.4411,0.7205,1.97E4,6.361E2,0.5232,109.07399,109.0768,0.0927,0.5068,0.647,ESTIMATED,109.07516,1.863E3,7.412E3,7.5806,4.2903,7.412E3
2,1.259E4,0.5765,172.11843,172.11902,0.25,2,0,0.929,0.33,0.00006,0.0023,0,0.5502,0.6801,172.11876,1.588E4,2.975E5,2.975E5,6.559E3,0.5752,172.11727,172.11929,0.0312,0.5587,0.6668,ESTIMATED,172.1188,2.646E4,1.623E5,5.5612,3.2806,1.623E5,1.259E4,0.5755,172.11863,172.11906,0.0596,0.5588,0.673,ESTIMATED,172.11877,3.268E4,2.975E5,8.8115,3.425,2.975E5,7.325E3,0.5701,172.11818,172.11912,0.0563,0.5538,0.6754,ESTIMATED,172.11881,2.968E4,1.3E5,6.448,3.724,1.3E5,1.119E4,0.582,172.11854,172.11904,0.0485,0.5649,0.6783,ESTIMATED,172.11886,3.196E4,2.144E5,5.6107,3.3053,2.144E5,6.844E3,0.5739,172.11758,172.11931,0.0651,0.5578,0.6801,ESTIMATED,172.11861,1.769E4,1.573E5,6.1536,3.783,1.573E5,9.97E3,0.5797,172.11833,172.11914,0.0479,0.5635,0.6764,ESTIMATED,172.11881,1.588E4,2.004E5,6.8273,3.4897,2.004E5,1.054E4,0.5847,172.11843,172.11902,0.053,0.5502,0.6799,ESTIMATED,172.11869,2.563E4,1.695E5,3.023,1.879,1.695E5,7.088E3,0.5707,172.11848,172.11895,0.0457,0.5547,0.676,ESTIMATED,172.11871,1.928E4,1.382E5,6.4926,3.7911,1.382E5
3,3.466E3,0.5884,249.1953,249.1959,0.625,5,0,0.916,1.17,0.00029,0.0107,0,0.5587,0.6899,249.19573,1.256E3,7.496E4,7.496E4,8.553E2,0.5943,249.1941,249.19672,0.2032,0.5587,0.6523,ESTIMATED,249.19614,6.971E3,1.399E4,1.6269,1.3135,1.399E4,3.43E3,0.5968,249.1949,249.19601,0.0883,0.5588,0.673,ESTIMATED,249.19557,9.005E3,5.714E4,2.2195,1.5022,5.714E4,1.317E3,0.5881,249.19309,249.19757,0.0362,0.5701,0.6899,ESTIMATED,249.19564,3.488E3,2.73E4,6.6391,3.3282,2.73E4,3.466E3,0.582,249.19475,249.19596,0.0467,0.5649,0.6783,ESTIMATED,249.19571,1.256E3,7.496E4,5.2198,3.3053,7.496E4,1.108E3,0.5928,249.19512,249.19609,0.0438,0.5739,0.6801,ESTIMATED,249.19585,3.741E3,2.164E4,4.3583,2.8181,2.164E4,2.956E3,0.5797,249.19542,249.1959,0.0507,0.5635,0.6764,ESTIMATED,249.19571,8.264E3,5.552E4,5.7488,3.4897,5.552E4,3.156E3,0.5847,249.1953,249.1959,0.0475,0.5667,0.6799,ESTIMATED,249.19568,2.433E3,7.381E4,4.7752,3.1431,7.381E4,1.188E3,0.5888,249.19212,249.19918,0.0785,0.5707,0.676,ESTIMATED,249.19555,4.444E3,3.054E4,5.3667,2.8986,3.054E4
4,6.091E2,0.5923,114.12679,114.12705,0.25,2,0,0.677,6.42,0.00073,0.0007,0,0.5587,0.6764,114.12686,1.343E3,1.43E4,1.43E4,1.755E2,0.5752,114.12679,114.12705,0.0409,0.5587,0.6088,ESTIMATED,114.1268,3.801E3,6.257E3,2.0425,1.5212,6.257E3,5.13E2,0.5968,114.12656,114.12727,0.062,0.5588,0.6421,ESTIMATED,114.12687,3.705E3,1.072E4,1.193,1.0965,1.072E4,4.272E2,0.5881,114.12597,114.12903,0.2553,0.5701,0.6609,ESTIMATED,114.12742,1.574E3,1.226E4,4.0454,2.5227,1.226E4,2.646E2,0.582,114.12705,114.12713,0.0378,0.5649,0.6027,ESTIMATED,114.12713,1.399E4,1.399E4,1.2029,1.1015,1.399E4,8.48E1,0.6219,114.12623,114.12705,0.029,0.6074,0.6364,ESTIMATED,114.12623,5.848E3,5.848E3,1,1,5.848E3,6.091E2,0.6011,114.12602,114.1275,0.0683,0.5635,0.6764,ESTIMATED,114.12698,1.345E3,1.237E4,1.9087,1.5044,1.237E4,2.437E2,0.5847,114.12679,114.12705,0.0376,0.5667,0.6044,ESTIMATED,114.12679,1.295E4,1.295E4,1.0917,1.0458,1.295E4,5.035E2,0.5888,114.12578,114.12882,0.033,0.5707,0.676,ESTIMATED,114.12669,1.343E3,1.43E4,3.1547,2.2671,1.43E4
5,6.024E3,0.5884,288.15796,288.15956,0.75,6,0,0.842,4.46,0.00129,0.0123,0,0.5588,0.6899,288.15932,1.262E3,1.146E5,1.146E5,2.406E3,0.5943,288.1589,288.16301,0.0375,0.5752,0.6813,ESTIMATED,288.16026,8.533E3,4.477E4,4.5295,2.7696,4.477E4,5.828E3,0.5968,288.15887,288.1598,0.0593,0.5588,0.6883,ESTIMATED,288.15943,1.293E4,9.64E4,2.558,1.7039,9.64E4,3.38E3,0.5881,288.15733,288.16005,0.0339,0.5701,0.6899,ESTIMATED,288.15909,7.532E3,7.986E4,5.2458,3.3282,7.986E4,6.024E3,0.582,288.15809,288.15954,0.0541,0.5649,0.6783,ESTIMATED,288.15925,1.262E3,1.131E5,5.6107,3.3053,1.131E5,2.76E3,0.5928,288.15823,288.15975,0.0328,0.5739,0.6801,ESTIMATED,288.15898,5.939E3,6.964E4,5.1378,2.8181,6.964E4,5.05E3,0.5797,288.15863,288.15934,0.0614,0.5635,0.6764,ESTIMATED,288.15909,1.438E4,8.311E4,5.9794,3.4897,8.311E4,4.992E3,0.5847,288.15796,288.15956,0.0408,0.5667,0.6799,ESTIMATED,288.15904,2.57E3,1.146E5,5.3429,3.1431,1.146E5,3.013E3,0.5888,288.15853,288.16138,0.0325,0.5707,0.676,ESTIMATED,288.15944,8.157E3,7.566E4,4.998,2.8986,7.566E4
6,3.936E3,0.5884,265.19014,265.19088,0.5,4,0,0.749,6.21,0.00165,0.008,0,0.5587,0.6899,265.19102,1.612E3,8.251E4,8.251E4,1.473E3,0.5943,265.19008,265.1925,0.08,0.5587,0.6813,ESTIMATED,265.1909,5.329E3,2.292E4,2.4404,1.7202,2.292E4,3.936E3,0.5968,265.19048,265.19285,0.1091,0.5588,0.6883,ESTIMATED,265.191,7.927E3,5.989E4,2.2701,1.7039,5.989E4,1.863E3,0.5881,265.19011,265.19383,0.0316,0.5701,0.6899,ESTIMATED,265.1916,4.682E3,4.154E4,5.8039,3.3282,4.154E4,3.894E3,0.582,265.19042,265.19123,0.0479,0.5649,0.6783,ESTIMATED,265.19076,1.03E4,8.251E4,51.4791,3.3053,8.251E4,1.479E3,0.5928,265.18857,265.19309,0.0349,0.5739,0.6801,ESTIMATED,265.19079,3.324E3,3.269E4,3.8744,2.8181,3.269E4,3.607E3,0.5797,265.19023,265.19123,0.0632,0.5635,0.6764,ESTIMATED,265.19063,8.034E3,6.381E4,5.9794,3.4897,6.381E4,3.405E3,0.5847,265.19014,265.19088,0.0462,0.5667,0.6799,ESTIMATED,265.19044,1.612E3,7.662E4,4.5645,3.1431,7.662E4,1.78E3,0.5888,265.18995,265.19307,0.0303,0.5707,0.676,ESTIMATED,265.19208,5.949E3,4.8E4,6.0794,2.8986,4.8E4
7,3.684E3,0.5887,342.16664,342.16925,0.5,4,0,0.796,5.4,0.00185,0.008,0,0.5587,0.6899,342.16878,2.662E3,6.918E4,6.918E4,1.196E3,0.5752,342.16576,342.17074,0.0884,0.5587,0.6813,ESTIMATED,342.16892,3E3,1.694E4,6.4409,3.7204,1.694E4,3.684E3,0.5968,342.16656,342.16956,0.0511,0.5588,0.6883,ESTIMATED,342.16864,5.628E3,6.856E4,1.9654,1.6789,6.856E4,1.36E3,0.5881,342.1671,342.17218,0.0444,0.5701,0.6899,ESTIMATED,342.16888,2.662E3,2.793E4,4.8187,3.0808,2.793E4,3.496E3,0.582,342.16692,342.16958,0.0507,0.5649,0.6783,ESTIMATED,342.16828,6.469E3,6.918E4,5.3359,3.3053,6.918E4,1.315E3,0.5928,342.16634,342.17337,0.0319,0.5739,0.6801,ESTIMATED,342.16846,2.956E3,3.027E4,3.9791,2.8181,3.027E4,3.052E3,0.6011,342.16677,342.16968,0.0984,0.5635,0.6764,ESTIMATED,342.1686,6.102E3,5.595E4,2.0089,1.5044,5.595E4,3.179E3,0.5847,342.16664,342.16925,0.0486,0.5667,0.6799,ESTIMATED,342.16829,2.686E3,6.532E4,4.7168,3.1431,6.532E4,1.359E3,0.5888,342.16777,342.17383,0.0752,0.5707,0.676,ESTIMATED,342.17014,3.464E3,2.722E4,4.7972,2.8986,2.722E4
8,3.179E3,0.5884,200.1081,200.11008,0.5,4,0,0.751,5.08,0.00102,0.0096,0,0.5578,0.6899,200.10942,1.194E3,6.264E4,6.264E4,6.969E2,0.5943,200.10939,200.11147,0.1129,0.5752,0.6813,ESTIMATED,200.10992,1.194E3,1.547E4,3.7396,2.4853,1.547E4,3.112E3,0.5968,200.10779,200.10993,0.0851,0.5588,0.6883,ESTIMATED,200.10919,5.378E3,5.114E4,2.0575,1.7039,5.114E4,1.024E3,0.5881,200.10824,200.11006,0.0373,0.5701,0.6899,ESTIMATED,200.10911,1.988E3,1.913E4,4.8787,3.3282,1.913E4,3.179E3,0.582,200.10875,200.11016,0.0502,0.5649,0.6783,ESTIMATED,200.10907,6.88E3,6.264E4,6.096,3.3053,6.264E4,9.068E2,0.5928,200.10774,200.11146,0.0505,0.5578,0.6801,ESTIMATED,200.11004,1.52E3,1.584E4,2.0703,1.5982,1.584E4,2.611E3,0.5797,200.10845,200.10951,0.0553,0.5635,0.6764,ESTIMATED,200.109,5.157E3,4.526E4,5.4943,3.4897,4.526E4,2.372E3,0.5847,200.1081,200.11008,0.0514,0.5667,0.6799,ESTIMATED,200.109,2.252E3,4.886E4,5.1146,3.1431,4.886E4,8.667E2,0.5888,200.10946,200.11057,0.0475,0.5707,0.676,ESTIMATED,200.11001,1.755E3,1.747E4,4.1214,2.8986,1.747E4
9,3.096E3,0.5791,146.11638,146.11716,0.375,3,0,0.908,0.84,0.00012,0.023,0,0.5538,0.6883,146.11686,2.144E3,7.312E4,7.312E4,1.833E3,0.5752,146.1161,146.11783,0.12,0.5587,0.6813,ESTIMATED,146.11728,2.916E3,5.367E4,6.5385,3.7204,5.367E4,3.096E3,0.5755,146.11636,146.11786,0.0463,0.5588,0.6883,ESTIMATED,146.11692,3.399E3,7.312E4,3.9832,3.5456,7.312E4,1.953E3,0.5701,146.11547,146.1172,0.0354,0.5538,0.6754,ESTIMATED,146.11682,3.306E3,4.399E4,7.9796,3.724,4.399E4,2.482E3,0.6027,146.11609,146.11705,0.1202,0.5649,0.6783,ESTIMATED,146.11674,4.054E3,5.055E4,1.4082,1.5004,5.055E4,1.867E3,0.5739,146.11613,146.11812,0.0279,0.5578,0.6801,ESTIMATED,146.11688,4.546E3,6.272E4,4.5705,4.4278,6.272E4,2.318E3,0.5797,146.11622,146.11683,0.047,0.5635,0.6764,ESTIMATED,146.11662,2.144E3,4.964E4,5.2084,3.4897,4.964E4,2.171E3,0.5847,146.11638,146.11716,0.0477,0.5667,0.6799,ESTIMATED,146.1167,2.819E3,4.226E4,6.4915,3.1431,4.226E4,1.61E3,0.5707,146.1164,146.11809,0.0321,0.5547,0.676,ESTIMATED,146.1169,6.042E3,4.436E4,6.7068,3.7911,4.436E4
10,2.014E3,0.5884,234.12245,234.12376,0.375,3,0,0.882,1.75,0.00041,0.0047,0,0.5587,0.6899,234.12316,1.623E3,4.269E4,4.269E4,6.713E2,0.5943,234.12227,234.12491,0.041,0.5587,0.6813,ESTIMATED,234.12349,2.122E3,1.113E4,2.4404,1.7202,1.113E4,1.931E3,0.5968,234.12288,234.12405,0.0733,0.5588,0.6883,ESTIMATED,234.12343,4.149E3,3.264E4,2.5936,1.7039,3.264E4,6.31E2,0.5881,234.12136,234.12558,0.0317,0.5701,0.6899,ESTIMATED,234.12303,2.1E3,1.25E4,5.0737,3.3282,1.25E4,2.014E3,0.582,234.12288,234.12441,0.0472,0.5649,0.6783,ESTIMATED,234.12346,5.215E3,4.269E4,6.2074,3.3053,4.269E4,6.823E2,0.5928,234.12081,234.12453,0.0316,0.5739,0.6801,ESTIMATED,234.12297,1.623E3,1.656E4,4.0731,2.8181,1.656E4,1.113E3,0.5797,234.12288,234.12332,0.0937,0.5635,0.6162,ESTIMATED,234.1232,2.784E4,3.228E4,2.2577,1.6289,3.228E4,1.462E3,0.5847,234.12245,234.12376,0.0416,0.5667,0.6492,ESTIMATED,234.12306,8.184E3,4.05E4,3.5824,2.2912,4.05E4,6.536E2,0.5888,234.12192,234.1252,0.0301,0.5707,0.676,ESTIMATED,234.12262,2.398E3,1.654E4,5.05,2.8986,1.654E4
