id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height
1,2.233E3,0.565,109.07539,109.0755,0.125,1,6,0.944,0,0,0,0,0.4861,0.8086,109.07542,6.28E2,1.97E4,1.97E4,5.636E2,0.5264,109.07521,109.07546,0.0969,0.4956,0.6219,ESTIMATED,109.07534,1.721E3,7.034E3,3.0973,2.0486,7.034E3,5.491E2,0.5232,109.07405,109.07554,0.0927,0.5068,0.6182,ESTIMATED,109.07539,1.863E3,7.412E3,5.8163,3.4082,7.412E3,2.233E3,0.6027,109.07535,109.07569,0.0709,0.488,0.7985,ESTIMATED,109.07551,9.61E2,1.916E4,1.5035,1.2916,1.916E4,2.197E3,0.5968,109.07519,109.07547,0.0509,0.496,0.8086,ESTIMATED,109.07531,6.28E2,1.874E4,1.3112,1.5435,1.874E4,5.858E2,0.5267,109.07513,109.07539,0.1006,0.4957,0.6378,ESTIMATED,109.07525,3.121E3,6.224E3,3.588,2.294,6.224E3,1.745E3,0.6011,109.07537,109.07571,0.0573,0.4861,0.7074,ESTIMATED,109.07554,2.596E3,1.953E4,0.8452,0.9623,1.953E4,6.682E2,0.5384,109.07539,109.07571,0.097,0.4916,0.6174,ESTIMATED,109.0756,2.075E3,8.188E3,1.6865,1.3432,8.188E3,1.309E3,0.6044,109.07539,109.0755,0.0515,0.4882,0.6192,ESTIMATED,109.07545,2.366E3,1.97E4,0.1448,0.5639,1.97E4
2,1.546E4,0.5765,172.11777,172.11966,0.25,2,0,0.874,1.68,0.00029,0.0023,0,0.5502,0.8808,172.11927,6.456E3,2.975E5,2.975E5,8.859E3,0.5739,172.11764,172.1198,0.0651,0.5578,0.8562,ESTIMATED,172.11927,7.357E3,1.573E5,8.5786,8.718,1.573E5,9.72E3,0.5707,172.11794,172.11972,0.0457,0.5547,0.8808,ESTIMATED,172.11946,8.092E3,1.382E5,18.4434,9.2941,1.382E5,1.23E4,0.582,172.11803,172.11978,0.0485,0.5649,0.7243,ESTIMATED,172.11948,1.996E4,2.144E5,8.0486,4.6451,2.144E5,1.546E4,0.5755,172.11779,172.11974,0.0596,0.5588,0.8669,ESTIMATED,172.11932,7.51E3,2.975E5,6.0781,5.6636,2.975E5,9.521E3,0.5752,172.11903,172.1194,0.0312,0.5587,0.8725,ESTIMATED,172.11923,8.473E3,1.623E5,8.3855,7.9264,1.623E5,1.113E4,0.5797,172.11789,172.11972,0.0479,0.5635,0.7229,ESTIMATED,172.11919,1.588E4,2.004E5,8.8583,4.9278,2.004E5,1.01E4,0.5701,172.11777,172.11988,0.0563,0.5538,0.8807,ESTIMATED,172.1189,7.488E3,1.3E5,10.5863,8.6348,1.3E5,1.307E4,0.5847,172.11777,172.11966,0.053,0.5502,0.8729,ESTIMATED,172.11928,6.456E3,1.695E5,4.1911,3.6338,1.695E5
3,2.371E3,0.5884,234.11888,234.12722,0.75,6,0,0.9,1.88,0.00044,0.013,0,0.5332,0.8524,234.12324,1.3E2,4.269E4,4.269E4,6.823E2,0.5928,234.12267,234.12453,0.0316,0.5739,0.6801,ESTIMATED,234.12296,1.623E3,1.656E4,4.0731,2.8181,1.656E4,8.462E2,0.5888,234.12261,234.12707,0.0301,0.5707,0.8083,ESTIMATED,234.12318,6.41E2,1.654E4,8.4647,5.9773,1.654E4,2.371E3,0.582,234.11888,234.12545,0.0387,0.5332,0.8132,ESTIMATED,234.1234,1.4E2,4.269E4,8.7646,5.6395,4.269E4,2.259E3,0.5968,234.12269,234.12523,0.0733,0.5588,0.8524,ESTIMATED,234.12347,8.13E2,3.264E4,2.7714,3.1194,3.264E4,8.591E2,0.5943,234.12227,234.12478,0.041,0.5587,0.8288,ESTIMATED,234.12314,6.05E2,1.113E4,10.6268,3.6996,1.113E4,2.066E3,0.5797,234.11911,234.12568,0.0432,0.5476,0.8115,ESTIMATED,234.12333,1.3E2,3.228E4,8.8204,6.5406,3.228E4,7.75E2,0.5881,234.12141,234.1255,0.0317,0.5701,0.8083,ESTIMATED,234.12327,5.82E2,1.25E4,10.3666,6.1197,1.25E4,1.954E3,0.5847,234.11888,234.12722,0.0328,0.5502,0.8147,ESTIMATED,234.12314,4.91E2,4.05E4,5.485,4.8416,4.05E4
4,4.215E3,0.5884,249.19469,249.19694,0.75,6,0,0.824,5.22,0.0013,0.013,0,0.5587,0.9148,249.1956,1.11E2,7.496E4,7.496E4,1.471E3,0.5928,249.19441,249.19703,0.0438,0.5739,0.8562,ESTIMATED,249.19626,7.04E2,2.164E4,8.4099,6.5595,2.164E4,1.596E3,0.5888,249.19441,249.19703,0.0785,0.5707,0.8663,ESTIMATED,249.19561,7.96E2,3.054E4,7.7763,5.9571,3.054E4,4.215E3,0.582,249.19482,249.19722,0.0467,0.5649,0.9148,ESTIMATED,249.19532,1.256E3,7.496E4,6.6252,5.3635,7.496E4,4.17E3,0.5968,249.19443,249.1968,0.0883,0.5588,0.8816,ESTIMATED,249.19583,1.336E3,5.714E4,2.7912,2.7079,5.714E4,1.415E3,0.5943,249.19404,249.19672,0.2032,0.5587,0.8725,ESTIMATED,249.19625,9.52E2,1.399E4,4.9604,3.4641,1.399E4,3.508E3,0.5797,249.19487,249.19724,0.0507,0.5635,0.8262,ESTIMATED,249.19503,1.11E2,5.552E4,8.349,5.8922,5.552E4,1.64E3,0.5881,249.19472,249.19731,0.0362,0.5701,0.8807,ESTIMATED,249.19557,6.67E2,2.73E4,8.9093,5.98,2.73E4,3.659E3,0.5847,249.19469,249.19694,0.0475,0.5667,0.8294,ESTIMATED,249.19496,1.181E3,7.381E4,8.757,4.4062,7.381E4
5,6.949E3,0.5884,288.15888,288.15955,0.875,7,0,0.884,2.08,0.0006,0.0146,0,0.5588,0.8816,288.15919,1.39E2,1.146E5,1.146E5,3.243E3,0.5928,288.15828,288.15945,0.0328,0.5739,0.7979,ESTIMATED,288.15888,2.719E3,6.964E4,4.4117,4.3267,6.964E4,3.573E3,0.5888,288.15851,288.15931,0.0325,0.5707,0.8083,ESTIMATED,288.15882,2.375E3,7.566E4,4.9451,5.2011,7.566E4,6.949E3,0.582,288.15896,288.16126,0.0541,0.5649,0.7985,ESTIMATED,288.15941,1.262E3,1.131E5,6.4331,5.4685,1.131E5,6.806E3,0.5968,288.15855,288.16114,0.0593,0.5588,0.8816,ESTIMATED,288.15925,2.086E3,9.64E4,2.9121,3.3546,9.64E4,2.908E3,0.5943,288.15822,288.1609,0.0375,0.5752,0.7997,ESTIMATED,288.1593,2.272E3,4.477E4,6.4868,5.6786,4.477E4,5.875E3,0.5797,288.15719,288.15977,0.0614,0.5635,0.7969,ESTIMATED,288.1593,1.39E2,8.311E4,8.7704,6.1057,8.311E4,3.824E3,0.5881,288.157,288.15972,0.0339,0.5701,0.8083,ESTIMATED,288.15942,2.033E3,7.986E4,5.5098,4.3591,7.986E4,5.725E3,0.5847,288.15888,288.15955,0.0408,0.5667,0.8002,ESTIMATED,288.15913,2.57E3,1.146E5,5.7498,4.4165,1.146E5
6,4.584E3,0.5884,265.19078,265.19138,0.625,5,1,0.909,1.31,0.00035,0.0107,0,0.5587,0.8874,265.19082,6.41E2,8.251E4,8.251E4,1.421E3,0.5928,265.19055,265.19251,0.0349,0.5739,0.6656,ESTIMATED,265.19084,3.324E3,3.269E4,3.8664,2.4332,3.269E4,2.257E3,0.5888,265.19045,265.19119,0.0303,0.5707,0.8663,ESTIMATED,265.19074,9.54E2,4.8E4,6.8756,5.368,4.8E4,4.572E3,0.582,265.18931,265.19143,0.0479,0.5649,0.8277,ESTIMATED,265.19109,6.41E2,8.251E4,6.4053,5.3293,8.251E4,4.584E3,0.5968,265.18893,265.19107,0.1094,0.5588,0.8816,ESTIMATED,265.19057,1.161E3,5.989E4,3.0635,2.9012,5.989E4,1.922E3,0.5943,265.19008,265.19249,0.08,0.5587,0.887,ESTIMATED,265.19049,8.25E2,2.292E4,4.7133,4.441,2.292E4,4.279E3,0.5797,265.18875,265.19159,0.0632,0.5635,0.8842,ESTIMATED,265.1909,9.63E2,6.381E4,7.9413,5.7617,6.381E4,2.144E3,0.5881,265.18895,265.19155,0.0316,0.5701,0.7789,ESTIMATED,265.19096,1.249E3,4.154E4,5.9065,5.6098,4.154E4,3.97E3,0.5847,265.19078,265.19138,0.0462,0.5667,0.8874,ESTIMATED,265.191,8.06E2,7.662E4,5.2103,4.6754,7.662E4
7,4.091E3,0.5887,342.1666,342.16969,0.625,5,0,0.865,2.94,0.00101,0.0107,0,0.5587,0.9019,342.16882,3.82E2,6.918E4,6.918E4,1.582E3,0.5928,342.16686,342.17158,0.0319,0.5739,0.8418,ESTIMATED,342.16888,4.41E2,3.027E4,4.5624,8.7878,3.027E4,1.664E3,0.5888,342.16848,342.17124,0.0752,0.5707,0.8808,ESTIMATED,342.16936,5.36E2,2.722E4,6.0546,5.3292,2.722E4,3.926E3,0.582,342.16699,342.16996,0.0507,0.5649,0.8567,ESTIMATED,342.16872,7.33E2,6.918E4,5.487,4.2628,6.918E4,4.091E3,0.5968,342.16618,342.17112,0.0511,0.5588,0.8816,ESTIMATED,342.1682,8.22E2,6.856E4,1.9654,2.1029,6.856E4,1.442E3,0.5752,342.16797,342.17112,0.0884,0.5587,0.887,ESTIMATED,342.169,4.32E2,1.694E4,8.9919,6.365,1.694E4,3.515E3,0.6011,342.16664,342.16992,0.0984,0.5635,0.8842,ESTIMATED,342.16874,7.85E2,5.595E4,2.2427,3.5847,5.595E4,1.597E3,0.5881,342.1671,342.17203,0.0444,0.5701,0.8517,ESTIMATED,342.16928,3.82E2,2.793E4,12.519,5.5448,2.793E4,3.556E3,0.5847,342.1666,342.16969,0.0486,0.5667,0.9019,ESTIMATED,342.16835,4.18E2,6.532E4,4.7168,3.9763,6.532E4
8,3.537E3,0.5884,200.10796,200.11013,0.625,5,0,0.759,6.18,0.00124,0.0123,0,0.5578,0.8854,200.10938,5.56E2,6.264E4,6.264E4,1.178E3,0.5928,200.10774,200.11029,0.0505,0.5578,0.8854,ESTIMATED,200.10975,6E2,1.584E4,3.31,4.458,1.584E4,1.06E3,0.5888,200.10973,200.11168,0.0475,0.5707,0.7793,ESTIMATED,200.11007,1.268E3,1.747E4,4.8098,6.1245,1.747E4,3.524E3,0.582,200.10815,200.11037,0.0502,0.5649,0.7839,ESTIMATED,200.10892,8.26E2,6.264E4,5.7837,4.6437,6.264E4,3.537E3,0.5968,200.10769,200.11011,0.0851,0.5588,0.8816,ESTIMATED,200.10931,1.116E3,5.114E4,2.641,2.45,5.114E4,8.028E2,0.5943,200.10939,200.11165,0.1129,0.5752,0.785,ESTIMATED,200.10973,5.56E2,1.547E4,3.7396,4.9178,1.547E4,3.005E3,0.5797,200.1081,200.11046,0.0553,0.5635,0.8407,ESTIMATED,200.10924,7.45E2,4.526E4,9.6972,4.9117,4.526E4,1.146E3,0.5881,200.10808,200.11031,0.0373,0.5701,0.7789,ESTIMATED,200.10918,6.7E2,1.913E4,4.8787,5.5111,1.913E4,2.654E3,0.5847,200.10796,200.11013,0.0514,0.5667,0.7856,ESTIMATED,200.10883,1.251E3,4.886E4,5.1018,5.2448,4.886E4
9,7.151E2,0.5887,114.12717,114.12735,0.25,2,0,0.934,0.24,0.00003,0.0007,0,0.5578,0.7939,114.12724,1.94E2,1.43E4,1.43E4,2.129E2,0.5928,114.12717,114.12732,0.046,0.5578,0.6074,ESTIMATED,114.12721,5.135E3,7.343E3,0.419,0.7095,7.343E3,5.483E2,0.5888,114.12569,114.12871,0.033,0.5707,0.7498,ESTIMATED,114.1273,2.41E2,1.43E4,3.1547,3.3614,1.43E4,7.151E2,0.582,114.12716,114.12751,0.0478,0.5649,0.7692,ESTIMATED,114.12737,4.53E2,1.399E4,5.7085,5.3634,1.399E4,6.678E2,0.5968,114.12699,114.12732,0.062,0.5588,0.7939,ESTIMATED,114.1271,2.39E2,1.072E4,2.3087,2.1147,1.072E4,4E2,0.5752,114.12693,114.12732,0.0605,0.5587,0.785,ESTIMATED,114.12705,3.03E2,6.257E3,7.1342,5.4828,6.257E3,5.344E2,0.6011,114.12729,114.12736,0.0683,0.5635,0.6459,ESTIMATED,114.12731,3.383E3,1.237E4,1.1956,1.0978,1.237E4,4.902E2,0.5881,114.12575,114.12753,0.2553,0.5701,0.7346,ESTIMATED,114.12733,2.08E2,1.226E4,5.541,3.7494,1.226E4,6.055E2,0.5847,114.12717,114.12735,0.0479,0.5667,0.7856,ESTIMATED,114.12726,1.94E2,1.295E4,5.0613,3.5157,1.295E4
10,1.473E3,0.5904,156.10031,156.10218,0.75,6,0,0.814,4.81,0.00075,0.0123,0,0.5588,0.8842,156.10102,2.22E2,1.717E4,1.717E4,9.078E2,0.5928,156.1002,156.10216,0.0445,0.5739,0.8126,ESTIMATED,156.10106,4.13E2,1.471E4,6.7161,5.4883,1.471E4,9.769E2,0.5888,156.10024,156.10212,0.0583,0.5707,0.8518,ESTIMATED,156.10137,3.44E2,1.411E4,9.4998,6.1608,1.411E4,1.473E3,0.582,156.09873,156.10229,0.0697,0.5649,0.8567,ESTIMATED,156.10062,2.22E2,1.717E4,8.8367,6.3276,1.717E4,1.318E3,0.6123,156.10017,156.10207,0.1991,0.5588,0.8816,ESTIMATED,156.10134,3.19E2,1.285E4,2.752,2.6192,1.285E4,8.557E2,0.5943,156.09999,156.10192,0.1152,0.5752,0.8578,ESTIMATED,156.1011,2.71E2,1.243E4,7.7458,7.2294,1.243E4,1.204E3,0.5797,156.10044,156.10239,0.079,0.5635,0.8842,ESTIMATED,156.10081,2.97E2,1.364E4,11.5108,7.8058,1.364E4,9.765E2,0.5881,156.10036,156.10242,0.0553,0.5701,0.8517,ESTIMATED,156.10117,2.96E2,1.328E4,7.2643,5.8364,1.328E4,1.158E3,0.5847,156.10031,156.10218,0.0366,0.5667,0.8584,ESTIMATED,156.10064,3.88E2,1.681E4,7.8245,5.6264,1.681E4
